Title,ID,Published_date,Tags,Views,Likes,Comments,Duration,Captoins
Screens & 2D Graphics: Crash Course Computer Science #23,7Jr0SFMQ4Rs,2017-08-09T22:15:52Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'crash course computer science', 'compsci', 'computation', 'graphics', 'monitor', 'screens', 'sketchpad', 'ivan sutherland', 'cad', 'spacewar!', 'crt', 'cathode ray tubes', 'raster scanning', 'pixels', 'vector scanning', 'liquid crystal displays', 'lcd', 'rom', 'character generator', 'ascii art', 'ibm cp437', 'vectrex', 'light pen', 'gui']",343034,0,232,PT11M32S,true
Taking Notes: Crash Course Study Skills #1,E7CwqNHn_Ns,2017-08-08T21:26:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Thomas Frank', 'collegeinfogeek', 'studying', 'school', 'learning', 'note taking', 'notes', 'study skills']",3040287,0,1946,PT8M51S,true
Social Stratification: Crash Course Sociology #21,SlkIKCMt-Fs,2017-08-07T20:00:27Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'stratification', 'class', 'caste', 'social hierarchy', 'social mobility']",970878,0,451,PT10M42S,true
Hermes and Loki and Tricksters Part 2: Crash Course World Mythology #21,udj1FReC2TI,2017-08-06T23:40:57Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Hermes', 'Apollo', 'cattle', 'lyre', 'tortoise', 'Zues', 'Greece', 'Greek', 'Norse', 'Loki', 'Myth', 'Mythology', 'siff', 'Thor', 'gullinbursti', 'Leeming', 'Mike Rugnetta', 'Odin', 'Brakk', 'dwarves', 'Anansi']",770525,0,603,PT12M,true
Experimental and Documentary Films: Crash Course Film History #16,cCY-4NxXCU8,2017-08-03T20:41:59Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'films', 'movies', 'crash course film', 'film history', 'documentary', 'experimental', 'doc', 'docs', 'dada', 'non-narrative film', 'cinema pur', 'cinema verite', 'expressionist']",229254,0,395,PT10M21S,true
Keyboards & Command Line Interfaces: Crash Course Computer Science #22,4RPtJ9UyHS0,2017-08-02T21:12:45Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computers', 'computer science', 'computing', 'keyboards', 'command line', 'command line interface', 'terminal', 'zork', 'muds', 'screens', 'teletype', 'typewriter', 'qwerty', 'adventure', 'programming']",390488,0,311,PT11M24S,true
Crash Course Study Skills Preview,IhuwS5ZLwKY,2017-08-01T21:04:52Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",988094,0,1036,PT1M40S,true
Crime: Crash Course Sociology #20,zBodqwAlW3A,2017-07-31T20:00:40Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'social sciences', 'crime', 'criminology', 'uniform crime report', 'FBI', 'criminal justice', 'mass incarceration', 'arrest rate']",595080,0,390,PT11M31S,true
Outtakes #2: Crash Course World Mythology,AVFrgncE7CI,2017-07-28T22:06:46Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Mike Rugnetta', 'mythology', 'myth']",55219,0,70,PT3M33S,false
World Cinema - Part 2: Crash Course Film History #15,qfu0lbsIGSs,2017-07-27T20:28:20Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",162483,0,269,PT9M54S,true
Compression: Crash Course Computer Science #21,OtDxDvCpPL4,2017-07-26T21:25:04Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'compression', 'jpeg', 'jpg', 'lossless', 'lossy', 'mp3', 'mpeg-4', 'flac', 'wav', 'compressed', 'huffman tree', 'perceptual coding', 'psychophysics', 'video compression', 'temporal redundancy', 'inter-frame similarity', 'bitmap', 'attachments', 'txt', 'music', 'pixels', 'noodle the schnoodle']",503092,0,320,PT12M48S,true
Theory & Deviance: Crash Course Sociology #19,06IS_X7hWWI,2017-07-24T20:00:20Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social sciences', 'deviance', 'crime', 'structural functionalism', 'functionalism', 'symbolic interactionism', 'conflict theory', 'containment theory']",649705,0,270,PT9M46S,true
Tricksters: An Introduction: Crash Course World Mythology #20,RW1ChiWyiZQ,2017-07-21T20:57:45Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'mythology', 'myth', 'mythography', 'Anansi', 'African', 'West Africa', 'dwarf', 'rain', 'Hercules', 'Atlas', 'Zeus', 'Labors of Hercules', 'Trickster', 'Trick', 'Loki', 'story', 'tale', 'religion', 'religious', 'disharmony']",638572,0,650,PT10M10S,true
World Cinema - Part 1: Crash Course Film History #14,mpQrcxfNl-o,2017-07-20T22:42:41Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film history', 'world cinema', 'asian film', 'asian movies', 'crash course film', 'japanese film', 'chinese film', 'indian film', 'bollywood']",239715,0,348,PT10M16S,true
Outtakes #2: Crash Course Computer Science,hry3g8i1d0E,2017-07-19T21:09:38Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'comp sci', 'computer science', 'bloopers', 'outtakes', 'carrie anne philbin', 'computers', 'compsci']",36349,0,84,PT3M39S,true
Deviance: Crash Course Sociology #18,BGq9zW9w3Fw,2017-07-17T19:22:47Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social sciences', 'deviance', 'crime', 'punishment', 'social control', 'cointainment theory', 'criminality', 'criminology']",824661,0,360,PT9M6S,true
The Dying God: Crash Course World Mythology #19,iW7H1KfSJ8s,2017-07-14T20:38:44Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'mike rugnetta', 'mythology', 'myth', 'god', 'archetype', 'dying god', 'immortal', 'greek and roman', 'hellenistic', 'Egypt', 'deity', 'pantheon', 'savior', 'reborn', 'rebirth', 'regeneration', 'Jesus', 'Christ', 'story', 'tale', 'Adonis', 'Venus', 'Aphrodite', 'Adonai', 'Adonais', 'Myrrh', 'Myrrha', 'Ovid', 'metamorphoses', 'Cupid', 'Corn Mother', 'corn', 'Odin', 'Baldr', 'Loki', 'Hel', 'Norse']",747921,0,663,PT10M44S,true
Home Video: Crash Course Film History #13,VfJ-6nQAmtk,2017-07-13T21:27:16Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'crash course film', 'film history', 'home video', 'streaming history', 'streaming services', 'b-movies', 'betamax', 'vhs', 'vcr', 'laserdisc', 'blockbuster', 'hollywood video', 'blockbuster video']",228392,0,354,PT10M19S,true
Files & File Systems: Crash Course Computer Science #20,KN8YgJnShPM,2017-07-12T22:07:58Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computer', 'computer science', 'compsci', 'file formats', 'file systems', 'txt', 'wave', 'wav', 'bitmap', 'bmp', 'root directory', 'file path', 'defrag', 'defragmentation', 'magnetic tape', 'fragmentation']",708509,0,416,PT12M3S,true
Why Early Globalization Matters: Crash Course Big History #206,1esRyRV8H2M,2017-07-12T16:42:45Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'global', 'globalization', 'connection', 'collective learning', 'world', 'Europe', 'Americas', 'Australia', 'Oceania', 'Print', 'printing', 'potato', 'potatoes', 'plague', 'bubonic', 'disease', 'siberia', 'migration', 'gutenberg', 'china', 'india', 'isolation', 'agriculture', 'columbus']",230709,0,397,PT12M17S,true
Formal Organizations: Crash Course Sociology #17,YDuBh7VbGgU,2017-07-10T20:00:03Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social sciences', 'organizations', 'bureaucracy', 'organizational environment', 'rationalization', 'management']",309895,0,148,PT10M8S,true
American Floods: Crash Course World Mythology #18,GrTXHeSHGSE,2017-07-09T17:32:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'myth', 'mythology', 'Incan', 'Inca', 'Aztec', 'Maya', 'Mayan', 'South America', 'Central America', 'Americas', 'story', 'tale', 'Mike Rugnetta', 'study', 'test', 'exam', 'religion', 'pre-columbian', 'Great one', 'Viracocha']",433840,0,359,PT9M,true
Independent Cinema: Crash Course Film History #12,opQC45irmN8,2017-07-06T21:44:42Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film history', 'cinema', 'independent cinema', 'studios', 'film studios', 'french new wave', 'italian neo realism', 'realism', 'brethless', 'the 400 blows', 'star wars', 'raiders of the lost ark', 'jaws', 'spielberg', 'lucas']",293969,0,264,PT10M30S,true
Memory & Storage: Crash Course Computer Science #19,TQCr9RV7twk,2017-07-05T22:38:41Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computers', 'computer science', 'memory', 'non-volatile memory', 'solid state memory', 'hdd', 'ssd', 'punch cards', 'sage', 'delay-line memory', 'magnetic drum', 'magnetic tape', 'floppy disk', 'cds', 'dvds', 'edvac', 'core memory']",842138,0,405,PT12M17S,true
Social Groups: Crash Course Sociology #16,_wFZ5Dbj8DA,2017-07-03T20:02:37Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'social sciences', 'sociology', 'socialization', 'social groups', 'leadership', 'groupthink']",699140,0,203,PT9M52S,true
Yu the Engineer and Flood Stories from China: Crash Course World Mythology #17,A90jB9WlvYY,2017-07-01T15:26:10Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'myth', 'mythology', 'world mythology', 'yu the great', 'yu', 'yu the engineer', 'China', 'Chinese', 'Sino', 'flood', 'deluge', 'Yangtze', 'River', 'Yellow', 'Wuziqi', 'innundate', 'floods', 'Thoth', 'Noah', 'Utnapishtim', 'East', 'pronunciation', 'Xi', 'Huang He', 'dragon', 'Yin Long', 'turtle', 'Hebo', 'He Bo', 'Xiangliu', 'Huai', 'Tushan-shi']",566920,0,594,PT9M25S,true
The Golden Age of Hollywood: Crash Course Film History #11,6KfBNrHU_SY,2017-06-30T14:39:10Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film history', 'color film', 'color cinematography', 'aspect ratio', 'history of aspect ratio', 'movies', 'color movies', 'golden age of hollywood', 'hollywood', 'sound', 'sync sound']",420192,0,234,PT9M56S,true
Operating Systems: Crash Course Computer Science #18,26QPDBe-NB8,2017-06-28T21:13:17Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computer science', 'computers', 'compsci', 'comp ski', 'operating systems', 'unix', 'linux', 'windows', 'microsoft', 'ms-dos', 'android', 'iOS', 'macOS', 'multics', 'atlas supervisor', 'bsod', 'peripherals', 'i/o', 'drivers', 'multitasking', 'virtual memory', 'protected memory', 'time-sharing', 'terminal', 'kernel panic', 'bell labs', 'personal computers']",1461122,0,640,PT13M36S,true
Why Human Ancestry Matters: Crash Course Big History 205,atDL_KDHJ-c,2017-06-27T22:34:48Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'big history', 'ancestry', 'geneaology', 'human', 'humanity', 'homo sapiens', 'species', 'early humans', 'genes', 'genetic', 'diversity', 'mitochondrial', 'ancestor', 'Africa', 'Asia', 'Europe', 'Americas', 'Australia', 'hunter-gatherer', 'forage', 'forager', 'thought bubble', 'mount Toba', 'gene pool', 'relatives', 'population']",237553,0,841,PT10M27S,true
Social Interaction & Performance: Crash Course Sociology #15,UUukBV82P9A,2017-06-26T20:00:02Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social sciences', 'erving goffman', 'status', 'roles', 'socialization', 'society', 'performance', 'front stage', 'back stage', 'props', 'dramaturgical analysis']",649635,0,335,PT11M38S,true
Integrated Circuits & Moore's Law: Crash Course Computer Science #17,6-tKOHICqrI,2017-06-21T21:49:49Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', ""moore's law"", 'integrated circuits', 'computers', 'computer science', 'compsci', 'comp sci', 'transistors', 'printed circuit boards', 'pcbs', 'ics', 'photolithography', 'photoresist', 'photomask', 'silicon', 'wafer', 'intel', 'microprocessor', 'vlsi', 'quantum tunneling']",617328,0,345,PT13M50S,true
Why Human Evolution Matters: Crash Course Big History 204,AHz74SD0Nc0,2017-06-21T14:00:01Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'radom variation', 'adaptation', 'DNA', 'evolution', 'human evolution', 'evolutionary biology', 'homo sapiens', 'homo erectus', 'wisdom', 'collective learning', 'rolex', 'watch', 'tinkering', 'mutation', 'population', 'agriculture', 'industrial revolution', 'hunter gatherers', 'natural selection', 'skull', 'fossil', 'stone tools', 'communication', 'language', 'traits', 'dominant']",220815,0,377,PT11M30S,true
Socialization: Crash Course Sociology #14,K-RvJQxqVQc,2017-06-20T16:23:56Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'social sciences', 'sociology', 'socialization', 'society', 'groups', 'family', 'schools']",1095696,0,281,PT9M36S,true
Noah's Ark and Floods in the Ancient Near East: Crash Course World Mythology #16,VA3j5_vKQfc,2017-06-16T23:47:17Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'myth', 'mythology', 'flood', 'noah', 'ark', 'jehovah', 'yaweh', 'utnapishtim', 'god', 'gods', 'deluge', 'Ellil', 'enlil', 'mesopotamia', 'sumer', 'epic', 'gilgamesh', 'ea', 'sage', 'bible', 'near east', 'ancient', 'immortal', 'middle east', 'mediterranean', 'divinities', 'animals', 'babylonian', 'punishment', 'old testament', 'genesis', 'earth', 'Jesus', '40 days', 'sacrifice', 'rainbow', 'yima', 'persia', 'iran', 'ahura mazda', 'jupiter', 'pantheon', 'deucalion', 'pyrrha', 'boat']",687423,0,1050,PT10M23S,true
Breaking the Silence: Crash Course Film History #10,lY_AilCb6gk,2017-06-15T22:21:08Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'crash course film', 'film history', 'movies', 'silent movies', 'sound', 'movie sound', 'sound on film', 'tri ergon', 'talkies', 'warner bros', 'warner brothers', 'buster keaton', 'the jazz singer', 'phonofilms', 'vitaphone']",288076,0,227,PT9M36S,true
Software Engineering: Crash Course Computer Science #16,O753uuutqH8,2017-06-14T23:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'software engineering', 'object oriented programming', 'computes', 'computer science', 'compsci', 'programming', 'software', 'alpha', 'beta', 'quality assurance', 'source control', 'repository', 'readme', 'integrated development environment', 'eclipse', 'microsoft visual studio', 'notepad', 'C++', 'C#', 'python', 'Java', 'Margaret Hamilton', 'objects', 'application programming interface', 'microsoft office']",1022071,0,787,PT10M35S,true
Social Development: Crash Course Sociology #13,WbBm_YLwowc,2017-06-12T19:00:43Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'social sciences', 'sociology', 'social development', 'socialization', 'nature v nurture', 'nature vs nurture', 'development', 'society']",628741,0,271,PT10M14S,true
Archetypes and Male Divinities: Crash Course World Mythology #15,ue2PPZnaaNc,2017-06-09T20:10:02Z,"['John Green', 'Hank Green', 'Crash Course', 'crashcourse', 'myth', 'mythology', 'mythography', 'god', 'gods', 'divinities', 'deities', 'divine', 'Thoth', 'father', 'son', 'judge', 'savior', 'salvation', 'sacrifice', 'sun', 'knowledge', 'guidance', 'sage', 'Jesus', 'Shaman', 'spirit', 'spirits', 'spiritual', 'real', 'supernatural', 'culture', 'cultural', 'hermes', 'hades', 'underworld', 'Anubis', 'mystical', 'trickster', 'loki', 'thor', 'odin', 'tyr', 'norse', 'baldur', 'lord of destruction', 'Osiris', 'Egypt', 'Greece', 'Roman', 'Rome', 'Greek', 'pluto', 'Mars', 'Ares', 'king', 'mahabratha', 'arjuna', 'Krishna', 'india', 'dharma', 'kshatrya']",611700,0,692,PT11M46S,true
The Silent Era: Crash Course Film History #9,ROOV9tucra0,2017-06-08T21:31:15Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'crash course film', 'film', 'film history', 'silent movies', 'silent films', 'movies', 'chaplin', 'charlie chaplin', 'studios', 'movie studios', 'fatty arbuckle', 'roscoe arbuckle', 'virginia rappe', 'the hays code', 'censorship']",341301,0,200,PT9M16S,true
Alan Turing: Crash Course Computer Science #15,7TycxwFmdB0,2017-06-07T21:20:14Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computer science', 'computations', 'computers', 'alan turing', 'turing', 'turing test', 'turing machine', 'artificial intelligence', 'the bombe', 'nazi', 'enigma', 'world war II', 'halting problem', 'Bletchley park', 'captcha', 'turing award']",774342,0,555,PT13M4S,true
Why the Evolutionary Epic Matters: Crash Course Big History #203,IiP2y20e8Xc,2017-06-06T19:32:49Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'microbes', 'mammals', 'biodiversity', 'evolution', 'mass extinction', 'ordovician', 'cretaceous', 'devonian', 'jurrasic', 'bacteria', 'photosynthesis', 'oxygen', 'oxygen holocaust', 'complexity', 'universe', 'fishing', 'hunting', 'oceans', 'predator', 'overhunting', 'overfishing', 'extinction', 'age of exploration', 'history', 'big history', 'Emily Graslie']",190280,0,431,PT12M22S,true
How We Got Here: Crash Course Sociology #12,BsRSL3duSko,2017-06-05T20:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'social science', 'sociology', 'society', 'societal change', 'max weber', 'emile durkheim', 'karl marx', 'gerhard lenski', 'technological change']",488597,0,314,PT11M1S,true
